roles/wren/ontology/hats-4175.ttl	instances	read	Hat,Role	228:rdfs:comment "The role-to-hat reading of the same fact. DECLARED, NOT STORED: ou
roles/wren/ontology/hats-instances-4175.ttl	both	read	?	103:# The seat points at chorus:role-<name>, the Role ROW in urn:chorus:instances
roles/wren/ontology/principles-instances-3749.ttl	instances	read	Principle	20:# INSERTs these into urn:chorus:instances, the catch-all graph, and was never
roles/wren/ontology/priorities-3686.ttl	both	both	Role	112:chorus:instancesGraph "urn:chorus:instances" ;
roles/wren/ontology/role-instances-3838.ttl	both	read	Role	14:#   chorus:role-wren   Role, urn:chorus:instances      — 6 references, and they
roles/wren/seeds/chorus-domain-enrichment.ttl	both	read	?	17:<https://jeffbridwell.com/chorus#chorus-domain-store-fuseki-tdb2-(urn:chorus:ont
roles/silas/ontology/borg.ttl	ontology	read	SubDomain	176:rdfs:comment "Canonical identifier, e.g. 'urn:chorus:ontology' for a named graph
roles/silas/ontology/chorus.ttl	both	both	TBox,Domain,SubDomain,Service,Product,Document,File,Revision,Role,Machine,Principal,ValueStream,ValueStreamStep	122:rdfs:comment "DEPRECATED (v1, #3697) — the value-stream grammar is now ValueStre
roles/silas/ontology/governance-checks-3846.ttl	both	read	GovernanceCheck	83:GRAPH <urn:chorus:instances> { ?s a ?t2 }
roles/silas/ontology/graph-status-3733.ttl	both	read	?	39:chorus:graphIri "urn:chorus:instances" ;
roles/silas/ontology/identity-principals-3613.ttl	ontology	read	Principal,Role	5:# chorus:KeyRegistryEntry — LIVE in urn:chorus:ontology) and the Principal insta
roles/silas/ontology/nostr-credential-shape-3691.ttl	ontology	read	?	8:# Deploys to: urn:chorus:ontology (DBA path). Instances live in
roles/silas/ontology/permissions-4183.ttl	both	read	?	85:rdfs:label "silas may write urn:chorus:instances" ;
roles/silas/ontology/security-model-3618.ttl	ontology	read	APISurface,TBox	458:chorus:instancesGraph "urn:chorus:ontology" ;
roles/silas/ontology/security-posture-3729.ttl	instances	read	?	9:# graph fact, not folklore. Deploys via MODEL_SET into urn:chorus:instances.
roles/silas/ontology/security-scopes-3689.ttl	both	read	Principal,Scope	45:"urn:chorus:instances"^^xsd:anyURI ,
roles/kade/ontology/domains-kade-3581.ttl	ontology	read	Domain	9:# (every edge target confirmed to exist in urn:chorus:ontology — NOT tree.json's
roles/kade/ontology/pipeline-instances.ttl	instances	read	?	8:# archetype). Pure ABox → urn:chorus:instances via instance-seed-manifest.
roles/kade/ontology/pipelines-4040.ttl	instances	read	PipelineRun	68:chorus:instancesGraph "urn:chorus:instances" ;
roles/kade/ontology/werk-domains.ttl	instances	read	SourceFile,Test	505:# urn:chorus:instances bucket. The 4617 Test instances are moved there to match.
designing/products/athena/domains/domains/openapi.json	ontology	read	?	3:"info": { "title": "OWL API — generated Domain API", "version": "0", "descriptio
designing/products/athena/domains/domains/routes.json	ontology	both	Domain	3:"graph": "urn:chorus:ontology",
designing/schemas/spine-events.json	ontology	read	TBox	2869:"graph": "Target ontology graph (e.g. urn:chorus:ontology)",
designing/data/document-instances.ttl	instances	read	Document	48:chorus:comment """Migrated from urn:chorus:instances (#3558 recovery row). V1 at
designing/data/product-instances.ttl	instances	read	?	12:# seeded by athena-model into urn:chorus:instances under act — in the werk
designing/data/products.json	instances	read	?	3:"graph": "urn:chorus:instances",
designing/data/service-instances.ttl	instances	read	Service	12:# (ValueStreamStep — NOTE: lives in urn:chorus:instances, cross-graph; Silas
designing/data/value-stream-instances.ttl	instances	read	?	6:# deploy strips what's omitted. Deployed to urn:chorus:instances (where the serv
designing/data/value-stream-step-instances.ttl	instances	read	?	6:# deploy strips what's omitted. Deployed to urn:chorus:instances (where the serv
designing/data/value-streams.json	instances	read	?	3:"graph": "urn:chorus:instances",
.github/workflows/athena.yml	ontology	both	TBox	397:STAMP=$(curl -s -m 10 "${AUTH[@]}" "$STORE/query" --data-urlencode 'query=SELECT
.github/workflows/quality.yml	instances	both	Principle,TBox	726:"http://localhost:3030/pods/data?graph=urn:chorus:instances" > /dev/null
data/athena/tree.json	instances	read	File	769:"store": "fuseki:urn:chorus:instances",
data/athena/recovery/recover-3558.py	both	both	?	11:urn:chorus:instances) and for partOf edges (Domain's declared graph is
